,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY,ARE US EQUITY,VZ US EQUITY,JPM US EQUITY,V US EQUITY,AAPL US EQUITY,UDR US EQUITY,AES US EQUITY,C US EQUITY,KIM US EQUITY,EQIX US EQUITY,BAC US EQUITY,BE US EQUITY,XYL US EQUITY,WELL US EQUITY,PEP US EQUITY,PRU US EQUITY,VFC US EQUITY,PLUG US EQUITY,LTHM US EQUITY,OC US EQUITY,FRT US EQUITY,AGR US EQUITY,HASI US EQUITY,PNC US EQUITY,ADI US EQUITY,REG US EQUITY
,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Return on Assets,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,Gross Margin,GICS Sector,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,GICS Industry Group,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Assets/Equity,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Asset Turnover,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Return on Invested Capital,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Tobin's Q Ratio,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Profit Margin,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total GHG Emissions,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets,Total Assets
Dates,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,RETURN_ON_ASSET,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GROSS_MARGIN,GICS_SECTOR,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,GICS_INDUSTRY_GROUP,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TO_EQY,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,ASSET_TURNOVER,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,RETURN_ON_INV_CAPITAL,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,TOBIN_Q_RATIO,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,PROF_MARGIN,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,TOTAL_GHG_EMISSIONS,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET,BS_TOT_ASSET
2014/12/31,1.2968,3.799,0.8718,14.5938,18.0066,2.2636,1.9376,0.3927,4.256,-3.3985,0.2624,#N/A N/A,6.9277,2.1319,8.8021,0.1843,10.3915,-73.8919,#N/A N/A,2.9758,3.7539,#N/A N/A,1.216,1.2578,9.5053,4.6208,#N/A N/A,60.7087,#N/A N/A,#N/A N/A,38.588,#N/A N/A,18.4818,#N/A N/A,#N/A N/A,50.9822,#N/A N/A,-45.7895,38.6364,#N/A N/A,53.1545,#N/A N/A,48.5523,-7.5697,#N/A N/A,18.5551,#N/A N/A,77.7422,#N/A N/A,#N/A N/A,63.886,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.0811,17.0091,11.088,1.407,2.0784,2.2623,5.2635,8.702,2.0551,3.428,8.6439,5.5409,2.2722,1.841,4.0181,18.1033,1.7484,1.2805,#N/A N/A,2.022,2.5099,2.0406,3.6808,7.4895,1.4417,2.1674,0.0928,0.5016,0.0413,0.3409,0.8331,0.12,0.4063,0.0488,0.0998,0.32,0.046,#N/A N/A,0.805,0.1392,0.9012,0.0722,1.1787,0.5364,#N/A N/A,0.6926,0.1565,#N/A N/A,0.0573,0.0489,0.4327,0.1326,2.4469,9.0727,2.7559,17.3225,29.5464,2.1861,7.7238,1.8429,5.1887,-23.1539,0.961,#N/A N/A,10.6669,3.1143,13.6008,3.6791,18.4169,-74.758,#N/A N/A,7.0915,6.8158,#N/A N/A,1.3973,4.3109,11.3307,5.3958,1.354,1.7827,1.008,3.7081,3.0681,1.7577,1.1391,0.9804,1.6386,2.353,0.9829,#N/A N/A,1.9959,1.5092,2.8014,0.9992,3.671,2.8468,#N/A N/A,1.0608,2.6631,0.8962,1.1051,1.0206,2.5575,2.0468,13.974,7.574,22.8625,42.8122,21.6144,18.8662,4.7693,8.041,42.6605,-10.6207,6.4265,-87.6989,8.6057,15.3177,9.7671,2.5524,8.8161,-137.7674,#N/A N/A,4.2966,23.9815,6.2514,21.2192,27.213,21.9675,34.8375,#N/A N/A,5939.1,1162.77,84.231,363.397,#N/A N/A,75550.398,924.252,65.512,#N/A N/A,1333.29,#N/A N/A,82.033,162.269,5855,74.906,#N/A N/A,#N/A N/A,#N/A N/A,4050.66,#N/A N/A,#N/A N/A,#N/A N/A,421.132,#N/A N/A,32.847,8136.036,232616,2573126,38569,231839,6828.728,38966,1842181,10261.4,7781.978,2104534,926.908,4833,24962.923,70509,766655,9845.3,204.151,#N/A N/A,7542,4546.87,30743,1008.682,345072,6859.69,4197.17
2015/12/31,1.695,7.4997,0.9926,16.0599,20.4503,4.6973,0.8113,0.965,8.2767,2.0704,0.7454,-36.4434,7.1654,3.274,7.7788,0.7405,12.6415,-26.9289,#N/A N/A,4.423,4.445,2.037,0.6422,1.1672,10.0137,3.5813,,60.0691,,,40.0599,,23.6501,,,52.6204,,-105.0871,38.4342,,54.4357,,49.04,-9.5752,#N/A N/A,21.5514,,78.6308,,,65.7701,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0683,13.6854,9.499,1.3483,2.4326,1.9921,5.436,7.7601,2.1531,3.7724,8.3704,-10.0318,2.2346,1.8897,5.7911,18.063,1.7901,1.6638,#N/A N/A,1.9529,2.5592,2.0587,3.4011,7.7967,1.3915,2.0085,0.0991,0.5521,0.041,0.3523,0.8951,0.1235,0.2985,0.0494,0.108,0.3006,0.044,0.1848,0.7699,0.143,0.8997,0.075,1.1287,0.4994,#N/A N/A,0.7171,0.1573,0.194,0.0474,0.0463,0.4936,0.136,3.0312,12.2804,3.2887,19.4166,30.777,3.8821,4.8264,3.439,8.0197,6.1947,2.4571,-53.9996,11.1998,5.3609,12.5926,0.1156,17.5422,-38.1616,#N/A N/A,7.594,6.8672,4.0391,0.722,4.0448,15.6269,5.7478,1.3319,1.7037,1.0087,4.4723,2.793,1.9113,1.0886,0.9698,1.59,2.5481,0.9724,#N/A N/A,1.9507,1.4242,2.9191,0.9927,3.1964,2.2927,#N/A N/A,1.2319,2.7304,0.8885,1.1851,1.0192,2.9392,2.163,17.098,13.5838,26.1292,45.5908,22.8458,38.047,2.7176,19.5321,76.6317,6.8886,19.0876,-197.2381,9.3074,22.8961,8.6463,9.8776,11.2,-53.9172,#N/A N/A,6.1682,28.2548,10.5018,13.5619,26.9688,20.287,26.3366,#N/A N/A,5974.86,1061.97,84.911,404.468,,69001.898,837.359,56.225,#N/A N/A,1135.73,,77.744,175.864,5585,69.045,258.815,,,3689.09,,2001.93,#N/A N/A,342.863,,32.847,8881.017,244175,2351698,40236,290345,7663.844,36470,1731210,11344.171,10356.695,2144287,944.501,4657,29023.845,69667,757255,9639.542,209.456,#N/A N/A,7380,4911.709,31309,1469.621,358493,7058.777,4182.881
2016/12/31,-0.6852,5.376,1.0215,11.4912,14.9296,3.8155,-3.1132,0.8465,3.3564,1.1043,0.8227,-26.0323,4.6716,3.7237,8.842,0.5668,11.0854,-25.5334,#N/A N/A,5.1981,4.8362,1.2099,0.9113,1.0769,11.4666,3.8036,,58.1672,,,39.076,,23.1787,,,49.5882,,-49.6255,38.7696,,55.0598,,49.303,4.5922,33.4343,24.2558,,77.5616,,,65.0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9239,10.1606,9.7996,1.9456,2.5083,1.9168,5.573,7.9245,2.0457,2.888,8.2198,-4.6468,2.9334,1.8409,6.5622,17.0101,1.9711,2.5428,#N/A N/A,1.9905,2.4434,2.098,3.0398,7.8196,1.5429,1.7104,0.0958,0.5159,0.0436,0.2893,0.7047,0.1251,0.2832,0.0473,0.1037,0.3146,0.0432,0.1941,0.6776,0.1479,0.8773,0.0763,1.138,0.3817,#N/A N/A,0.7509,0.1551,0.1894,0.0505,0.0453,0.4553,0.1417,0.2177,11.2847,3.615,13.3897,20.0803,3.535,6.8635,3.1419,5.0314,4.2497,2.8607,-50.846,7.4775,4.242,15.4392,4.3482,16.2894,-35.4751,#N/A N/A,8.5815,6.7027,3.25,0.6017,4.1712,14.1077,6.5192,1.489,1.799,1.0318,3.6013,2.471,1.8728,1.1347,0.9771,1.5554,2.678,0.9914,#N/A N/A,2.0347,1.4326,2.8827,0.9985,2.7606,1.6283,#N/A N/A,1.2534,2.5239,1.0174,1.1789,1.041,2.8083,2.0949,-7.1499,10.4199,25.8529,39.7228,21.1868,30.4959,-10.9911,17.8996,32.3584,3.5105,21.2925,-134.1028,6.8947,25.1755,10.0782,7.4312,9.7414,-66.9014,17.8342,6.9227,31.1767,6.3894,18.0448,25.742,25.1845,26.844,#N/A N/A,5632.22,985.649,77.973,633.842,,70579,788.553,53.554,1536.21,1056.77,,74.998,174.043,5700.09,70.903,250.526,,,3957.95,,1932.98,#N/A N/A,334.08,,32.847,10354.888,244180,2490972,64035,321686,7679.584,36124,1792077,11230.6,12608.371,2188067,1204.047,6474,28865.184,73490,783962,9739.287,240.832,372.1,7741,5423.279,31671,1745.887,366380,7970.278,4488.906
2017/12/31,1.5058,12.0086,0.9729,10.1491,13.8739,1.5774,-3.3537,-0.3741,3.7059,1.4887,0.8159,-21.6573,4.9648,1.8404,6.3368,0.9732,6.2436,-49.6754,9.7201,3.5302,4.9562,1.8641,1.5443,1.4289,4.9964,2.2524,,57.8979,,,38.4699,,23.4093,,,49.7955,,-4.799,39.2394,,54.6698,,50.5135,-28.0461,42.8325,24.5771,,74.4829,,,59.9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.867,5.7543,9.9088,2.075,2.7999,2.0439,5.8275,9.1359,2.1241,2.7288,8.5393,-2.4389,2.7233,1.8264,7.2675,15.3084,2.6771,3.6421,#N/A N/A,2.0533,2.4779,2.0884,3.5007,8.0018,2.0805,1.6554,0.1005,0.5028,0.0458,0.2781,0.6578,0.1292,0.3042,0.049,0.1044,0.2791,0.0449,0.3101,0.706,0.152,0.8288,0.0739,1.1992,0.3915,0.8002,0.7798,0.1466,0.203,0.0528,0.0483,0.3509,0.1259,3.1347,18.7439,3.4364,12.6618,17.9864,2.5139,-2.1262,0.0863,4.2366,4.5711,2.8137,-41.2116,7.7845,2.5852,10.217,6.0551,10.6982,-65.4389,1423.9211,7.7373,6.1257,4.1367,0.5171,5.3547,6.9404,4.0102,1.5912,1.6721,1.0539,4.1199,2.7479,1.9746,1.1415,1.0053,1.2857,2.55,1.0258,#N/A N/A,2.4236,1.3907,2.9979,0.9934,3.5677,2.7781,#N/A N/A,1.7054,2.2111,1.0116,1.2684,1.065,2.1098,1.4609,14.9892,23.8832,24.2699,36.4909,21.0924,12.2072,-11.0256,-7.6415,35.4816,5.3333,20.8719,-69.8409,7.0321,12.1107,7.6458,13.1733,5.2063,-126.8859,12.1474,4.5269,33.8152,9.1849,29.2272,32.6903,14.239,17.8881,#N/A N/A,4899,848.933,65.771,696,,63723,721.349,44.793,1770.93,918.35,,90.583,179.488,5480.89,70.627,233.535,,,3883.46,,1725.63,0.064,301.694,,32.281,12103.953,257143,2533600,67977,375319,7733.273,33112,1842465,11763.726,18691.457,2281234,1220.987,6860,27944.445,79804,831921,9958.502,270.81,496.2,8632,6275.755,32167,2250.172,380768,21141.294,11145.717
